es into internal gender competence centres	341.5751953125	394.3864440917969	8.0	153.07211303710938	8
or similar departments. Through reorganis-	341.5751953125	403.9864501953125	8.0	153.07208251953125	8
ing structures and instruments for (equality)	341.5751953125	413.5864562988281	8.0	153.0718994140625	8
management in universities, essential condi-	341.5751953125	423.18646240234375	8.0	153.07037353515625	8
tions for expanding knowledge of gender is-	341.5751953125	432.7864685058594	8.0	153.06878662109375	8
sues are created, while concurrently promot-	341.5751953125	442.386474609375	8.0	153.071533203125	8
ing the organisational and individual profes-	341.5751953125	451.9864807128906	8.0	153.07199096679688	8
sionalism of gender work.	341.5751953125	461.58648681640625	8.0	88.4639892578125	8
Keywords	341.5751953125	480.9420166015625	8.0	33.33599853515625	9
gender equality policies, gender mainstream-	341.5751953125	490.386474609375	8.0	153.0721435546875	9
ing, gender competence, university manage-	341.5751953125	499.98651123046875	8.0	153.07199096679688	9
ment, professionalism, gender equality man-	341.5751953125	509.58648681640625	8.0	153.0721435546875	9
agement	341.5751953125	519.1865234375	8.0	30.2239990234375	9
Die Professionalisierung der Gleichstellungsarbeit im Reformprozess	151.6540069580078	46.2078857421875	8.0	259.7946319580078	10
45	491.41900634765625	46.2078857421875	8.0	8.89599609375	11
Einführung	151.6540069580078	88.7413330078125	12.0	63.33599853515625	12
Der seit den 1980er Jahren beobachtbare Hochschulreformprozess in Deutschland hat	151.6540069580078	116.7496337890625	10.0	348.6840362548828	13
nicht nur die Governance innerhalb der Hochschulen beeinﬂusst.1 Befördert durch zu-	151.6540069580078	126.6981201171875	12.051513671875	348.66880798339844	13
sätzliche (wissenschafts-)politische Impulse hat sich auch die Gleichstellungsarbeit	151.65383911132812	140.7496337890625	10.0	348.7010192871094	13
deutlich verändert. Gleichstellung hat sich als strategisches Aktionsfeld in den Hoch-	151.65383911132812	152.7496337890625	10.0	348.70001220703125	13
schulen etabliert und wird vielfach in die neuen Steuerungsprozesse integriert. Ein um-	151.65383911132812	164.7496337890625	10.0	348.7099914550781	13
fassendes Gleichstellungskonzept erweist sich mittlerweile als Wettbewerbsvorteil bei	151.65383911132812	176.7496337890625	10.0	348.71295166015625	13
der Beantragung von Forschungsmitteln oder der Nachbesetzung von Professuren. Für	151.65383911132812	188.7496337890625	10.0	348.677978515625	13
die Steuerung von Hochschulen wird zunehmend fundiertes Genderwissen relevant.	151.65383911132812	200.7496337890625	10.0	348.6880187988281	13
Während Genderforschung nach wie vor ein interdisziplinäres Forschungsfeld ist, eta-	151.65383911132812	212.7496337890625	10.0	348.6910705566406	13
blieren sich an den Hochschulen zunehmend auch Gender Studies als eigenständiges	151.65383911132812	224.7496337890625	10.0	348.6900939941406	13
Studienfach, das GenderexpertInnen ausbildet. Die daran anschließende Debatte zur	151.65383911132812	236.7496337890625	10.0	348.6980285644531	13
Professionalisierung von Gleichstellungsarbeit konzentriert sich dabei auf die Frage,	151.65383911132812	248.7496337890625	10.0	348.6960144042969	13
welches neue Berufsfeld hier möglicherweise entstanden ist und wie sich dieses entwi-	151.65383911132812	260.7496337890625	10.0	348.69500732421875	13
ckeln wird (vgl. Schmidbauer 2005; Baer 2004; Thiessen 2005).	151.65383911132812	272.7496337890625	10.0	257.01007080078125	13
Die Ergebnisse des Forschungsprojektes EQUISTU zum Stand der Umsetzung von	168.66403198242188	284.7496337890625	10.0	331.6691589355469	13
Gleichstellungssteuerung an Hochschulen2 zeigen, dass Professionalisierungsprozesse	151.65383911132812	296.73406982421875	10.01556396484375	348.6702575683594	13
im Bereich der Gleichstellungsarbeit auf das Hochschulmanagement konzentriert sind.	151.65208435058594	308.7496337890625	10.0	348.70399475097656	13
Sie weisen darauf hin, dass die Umsetzung einer gleichstellungsorientierten Steuerung	151.65208435058594	320.7496337890625	10.0	348.6950225830078	13
an Hochschulen sowohl strukturelle Anpassungen als auch an Individuen geknüpf-	151.65208435058594	332.7496337890625	10.0	348.6811065673828	13
te notwendige Kompetenzerweiterungen umfasst. Erstere betreffen die erforderlichen	151.65208435058594	344.7496337890625	10.0	348.7022247314453	13
Unterstützungsleistungen der Organisation, will sie Lernprozesse und organisationalen	151.65208435058594	356.7496337890625	10.0	348.6997528076172	13
Wandel mit dem Ziel einer geschlechtergerechteren Hochschule fördern (Stichwort: ler-	151.65208435058594	368.7496337890625	10.0	348.7181854248047	13
nende Organisation). Letztere betreffen die Kompetenzanforderungen an die Gleichstel-	151.65208435058594	380.7496337890625	10.0	348.7180633544922	13
lungsakteurInnen einer Hochschule. Dabei handelt es sich um die zentrale Frauen- bzw.	151.65208435058594	392.7496337890625	10.0	348.7033233642578	13
Gleichstellungsbeauftragte – im folgenden Text als Gleichstellungsbeauftragte bezeich-	151.65208435058594	404.7496337890625	10.0	348.7179718017578	13
net –, die MitarbeiterInnen des Gleichstellungsbüros oder die Leitung eines Referats	151.65208435058594	416.7496337890625	10.0	348.7000274658203	13
oder einer Stabsstelle für Gleichstellung und deren MitarbeiterInnen3. Bei Hochschul-	151.65208435058594	428.73406982421875	10.01556396484375	348.6692352294922	13
und Dekanatsleitungen und bei den MitarbeiterInnen in den Fachabteilungen4 sind	151.6533203125	440.73406982421875	10.01556396484375	348.6632080078125	13
gleichfalls Kompetenzerweiterungen erforderlich.	151.65554809570312	452.7496337890625	10.0	199.6600341796875	13
Mit den Entwicklungen des Tätigkeitsfeldes Gleichstellung und dessen Einpassung in	168.66534423828125	464.7496337890625	10.000015258789062	331.6899719238281	13
die Gesamtorganisation beschäftigt sich dieser Beitrag. Der Blick richtet sich auf Prozesse	151.65554809570312	476.7496337890625	10.0	348.7127380371094	13
des organisationalen Lernens, in die Gleichstellungsarbeit im Rahmen der aktuellen Hoch-	151.65554809570312	488.7496337890625	10.0	348.709716796875	13
schulreform eingebunden ist. Gleichzeitig wird gefragt, was die sich neu entwickelnden	151.65554809570312	500.7496337890625	10.0	348.7097473144531	13
Tätigkeits-/Berufsfelder kennzeichnet und wie sich dementsprechend das Kompetenz-	151.65554809570312	512.7496337890625	10.0	348.7077331542969	13
anforderungsproﬁl für GleichstellungsakteurInnen in den Hochschulen wandelt.	151.65554809570312	522.6981201171875	12.051513671875	312.1598205566406	13
1	151.6540069580078	549.7832641601562	8.0	4.447998046875	14
2	151.6540069580078	578.5833129882812	8.0	4.447998046875	15
3	151.6540069580078	616.9832763671875	8.0	4.447998046875	16
4	151.6540069580078	626.5833129882812	8.0	4.447998046875	16
Insbesondere der Aufbau wettbewerblicher Strukturen in und zwischen den Hochschulen wird als	168.6629638671875	549.7832641601562	8.0	331.65673828125	17
zentrales Kennzeichen des Hochschulreformprozesses hervorgehoben (vgl. <ref>Krücken 2011: 108f.;</ref>	168.66180419921875	559.38330078125	8.0	331.6541748046875	17
<ref>Nickel 2011: 5f.).</ref>	168.66180419921875	568.9832763671875	8.0	58.68798828125	17
<ref>Das Projekt „EQUISTU – Bessere Hochschulen durch gleichstellungspolitische Steuerung?“ wurde	168.66184997558594	578.5833129882812	8.0	331.65577697753906	17
unter den Förderkennzeichen 01FP1147/48 und 01FP1149/50 vom Bundesministerium für Bildung	168.66180419921875	588.1832885742188	8.0	331.65850830078125	17
und Forschung und aus dem Europäischen Sozialfonds der Europäischen Union gefördert (vgl.	168.66180419921875	597.7833251953125	7.999992370605469	331.6584777832031	17
www.equality-management.de).</ref>	168.66180419921875	607.38330078125	8.0	110.24002075195312	17
Im Text werden diese Personengruppen als GleichstellungsakteurInnen bezeichnet.	168.66184997558594	616.9832763671875	8.0	280.34413146972656	17
Diese Personengruppen werden als gleichstellungsrelevante AkteurInnen benannt.	168.66184997558594	626.5833129882812	8.0	279.77574157714844	17
GENDER 1 | 2014	445.84869384765625	675.3871459960938	7.150146484375	54.4669189453125	18
Melanie Roski, Ingrid Schacherl	383.62200927734375	46.2078857421875	8.0	116.69119262695312	19
Die Hochschulreform und ihre Auswirkungen –	174.33412170410156	88.7413330078125	12.0	263.57997131347656	20
die Hochschule als „lernende Organisation“ und	174.3341064453125	103.141357421875	12.0	270.4560241699219	20
institutioneller Rahmen für Gleichstellungsarbeit	174.3341064453125	117.5413818359375	12.0	274.7159729003906	20
46	151.6540069580078	46.2078857421875	8.0	8.89599609375	21
1	151.6540069580078	88.7413330078125	12.0	6.6719970703125	22
Die Reformprozesse und ein Teil der begleitenden (wissenschafts-)politischen Regu-	151.6540069580078	140.7496337890625	10.0	348.6958770751953	23
lierungen und Maßnahmen haben die Integration von Gleichstellungsaspekten in das	151.6540069580078	152.7496337890625	10.0	348.69517517089844	23
Hochschulmanagement befördert. Die Strategie des Gender Mainstreamings wirkt in die	151.6540069580078	164.7496337890625	10.0	348.69407653808594	23
gleiche Richtung und hat die Gleichstellungsbeauftragten in ihrer Position gestärkt. Die	151.6540069580078	176.7496337890625	10.0	348.70005798339844	23
Hochschulen stehen vor der Aufgabe, diese Prozesse zu gestalten und die notwendigen	151.6540069580078	188.7496337890625	10.0	348.6816864013672	23
Strukturen und Ressourcen bereitzustellen. Das Konzept der lernenden Organisation bie-	151.6540069580078	200.7496337890625	10.0	348.70103454589844	23
tet dabei Anknüpfungspunkte auf verschiedenen Ebenen des organisationalen Lernens.	151.6540069580078	212.7496337890625	10.0	342.6401824951172	23
1.1	151.6540069580078	236.9542236328125	10.0	13.899993896484375	24
Merkmale des Hochschulreformprozesses – Professionalisierung des	174.33401489257812	236.9542236328125	10.0	313.9599609375	25
Hochschulmanagements	174.3341064453125	248.9542236328125	10.0	113.33999633789062	25
Mit der Novellierung des Hochschulrahmengesetzes (HRG) von 1998 wurde ein Re-	151.6540069580078	272.7496337890625	10.0	348.6800079345703	26
formprozess in Gang gesetzt, bei dem umfassende Organisationsentwicklungsprozesse	151.6540069580078	284.7496337890625	10.0	348.68821716308594	26
in den Hochschulen eingeleitet wurden. Die Änderungen des HRG führten zur Novel-	151.6540069580078	296.7496337890625	10.0	348.6829376220703	26
lierung sämtlicher Länder-Hochschulgesetze in den Folgejahren. Alle Landesgesetze	151.6540069580078	308.7496337890625	10.0	348.71131896972656	26
berücksichtigen seither sowohl Regelungen zur Zielvereinbarung als auch zur leistungs-	151.6540069580078	320.7496337890625	10.0	348.7040557861328	26
orientierten Mittelzuweisung (vgl. Burkhardt 2004). Fortschritte der Hochschulen bei	151.6540069580078	332.7496337890625	10.0	348.69203186035156	26
der Erfüllung des Gleichstellungsauftrags sind in diese Instrumente integriert. Die Ziele	151.6540069580078	344.7496337890625	10.0	348.70994567871094	26
und Aufgaben der Hochschulen werden in Hochschulentwicklungsplänen mit den Lan-	151.6540069580078	356.7496337890625	10.0	348.6829376220703	26
desministerien ausgehandelt und in Ziel- und Leistungsvereinbarungen (ZLV) festge-	151.6540069580078	368.7496337890625	10.0	348.69590759277344	26
schrieben. Auf Landesebene wurde die leistungsorientierte Mittelverteilung mit Gleich-	151.6540069580078	380.7496337890625	10.0	348.7160186767578	26
stellungsfortschritten verknüpft.	151.6540069580078	392.7496337890625	10.0	128.3199920654297	26
Mit der Entlassung in die Autonomie konnten die Hochschulen eigene Modelle	168.66421508789062	404.7496337890625	10.0	331.69012451171875	26
der Ressourcenverteilung und daran gekoppelte Steuerungsinstrumente einführen, um	151.65402221679688	416.7496337890625	10.0	348.6949462890625	26
dezentral die politischen Ziele umzusetzen, die mit den Landesministerien vereinbart	151.65402221679688	428.7496337890625	10.0	348.7239990234375	26
wurden. Die Hochschulleitung wurde in ihren Entscheidungsbefugnissen gestärkt. Mit	151.65402221679688	440.7496337890625	10.0	348.6860656738281	26
Einführung der ZLV waren die Hochschulen auch zu Reformen in der internen Organi-	151.65402221679688	452.7496337890625	10.0	348.681884765625	26
sationsstruktur aufgefordert. Dabei hat sich ein formaler Wandel in der Verantwortlich-	151.65402221679688	464.7496337890625	10.000015258789062	348.7001037597656	26
keit für Gleichstellungsaufgaben weg von staatlichen Vertretungen hinein in die Hoch-	151.65402221679688	476.7496337890625	10.0	348.70025634765625	26
schulen vollzogen.	151.65402221679688	488.7496337890625	10.0	74.989990234375	26
Stellvertretend für den Staat haben im Zuge der Hochschulreform wissenschafts-	168.66421508789062	500.7496337890625	10.0	331.6850280761719	26
politische AkteurInnen Initiativen angeregt, die einen Beitrag zur Umsetzung der tat-	151.65402221679688	512.7496337890625	10.0	348.7098388671875	26
sächlichen Gleichstellung von Frauen und Männern im Wissenschaftssystem leisten	151.65402221679688	524.7496337890625	10.0	348.689697265625	26
sollen. So hat der Wissenschaftsrat im Jahr 2006 gemeinsam mit der Deutschen For-	151.65402221679688	536.7496337890625	10.0	348.69000244140625	26
schungsgemeinschaft (DFG) die Offensive Chancengleichheit von Wissenschaftlerin-	151.65402221679688	548.7496337890625	10.0	348.6919860839844	26
nen und Wissenschaftlern5 initiiert. Die Gemeinsame Wissenschaftskonferenz (GWK)	151.65402221679688	560.7340698242188	10.01556396484375	348.68670654296875	26
hat das Thema Gleichstellung aufgegriffen und in Wissenschaftspakte wie z. B. die	151.65084838867188	572.7496337890625	10.0	348.70416259765625	26
Exzellenzinitiative6 eingebracht. Bei dem von Bund und Ländern 2007 eingerichteten	151.65084838867188	584.7340698242188	10.01556396484375	348.7010192871094	26
5	151.6540069580078	607.38330078125	8.0	4.447998046875	27
6	151.6540069580078	626.583251953125	8.0	4.447998046875	28
Vgl. <ref>www.wissenschaftsrat.de/download/archiv/Offensive_Chancengleichheit.pdf (Zugriff am 14.	168.65792846679688	607.38330078125	8.0	331.6557922363281	29
November 2013).</ref>	168.66180419921875	616.9832763671875	8.0	59.57598876953125	29
Vgl. <ref>www.dfg.de/foerderung/programme/exzellenzinitiative (Zugriff am 14. November 2013).</ref>	168.66184997558594	626.583251953125	8.0	316.9522247314453	29
GENDER 1 | 2014	151.6540069580078	675.3871459960938	7.150146484375	54.46693420410156	30
Die Professionalisierung der Gleichstellungsarbeit im Reformprozess	151.6540069580078	46.2078857421875	8.0	259.7946319580078	31
47	491.41900634765625	46.2078857421875	8.0	8.89599609375	32
Professorinnenprogramm7 waren zukunftsorientierte Gleichstellungskonzepte ebenfalls	151.6540069580078	92.73431396484375	10.01519775390625	348.69386291503906	33
ein wichtiges Kriterium für die erfolgreiche Antragstellung. Für die Gleichstellungsak-	151.65383911132812	104.74951171875	10.0	348.70001220703125	33
teurInnen bot sich die Chance, Gleichstellungsaufgaben in die Managementaufgaben zu	151.65383911132812	116.74951171875	10.0	348.7099914550781	33
integrieren. Im Zuge der Reform haben die Hochschulen begonnen, Managementkapa-	151.65383911132812	128.74951171875	10.0	348.6970520019531	33
zitäten auf- bzw. auszubauen (vgl. Krücken 2011), und einen Prozess eingeleitet, der als	151.65383911132812	140.74951171875	10.0	348.7062683105469	33
Professionalisierung des Hochschulmanagements zu verstehen ist.	151.65383911132812	152.74951171875	10.0	264.96002197265625	33
1.2	151.65383911132812	176.9541015625	10.0	13.899993896484375	34
Die Hochschulreform und ihre Auswirkungen auf Gleichstellung –	174.33383178710938	176.9541015625	10.0	305.5899658203125	35
Gender Mainstreaming als umfassender Prozess der	174.3339385986328	188.9541015625	10.0	240.0699920654297	35
Organisationsentwicklung	174.3339385986328	200.9541015625	10.0	122.23997497558594	35
Die rechtliche Grundlage für die Gleichstellungsarbeit stellt die Strategie des Gender	151.65383911132812	224.74951171875	10.0	348.7099914550781	36
Mainstreamings dar, die für den öffentlichen Sektor mit dem Amsterdamer Vertrag ver-	151.65383911132812	236.74951171875	10.0	348.70635986328125	36
bindlich geworden ist. Gender Mainstreaming zielt auf die tatsächliche Durchsetzung	151.65383911132812	248.74951171875	10.0	348.7010498046875	36
der Gleichberechtigung von Frauen und Männern in allen gesellschaftlichen Institu-	151.65383911132812	260.74951171875	10.0	348.7030029296875	36
tionen. An der Integration von Gleichstellung in die Steuerung der Hochschule sind	151.65383911132812	272.74951171875	10.0	348.6888122558594	36
viele verschiedene AkteurInnen beteiligt. Im hierarchischen System der Organisation	151.65383911132812	284.74951171875	10.0	348.7100524902344	36
von Hochschulen liegt die Verantwortung dafür bei der Leitungs- und Managementebe-	151.65383911132812	296.74951171875	10.0	348.70001220703125	36
ne, d. h. Hochschulleitung, Dekanaten und Dezernaten. Sie verfügen (formal) über die	151.65383911132812	308.74951171875	10.0	348.69390869140625	36
entsprechenden Entscheidungsbefugnisse zur Umsetzung von Gleichstellungsaufgaben	151.65383911132812	320.74951171875	10.0	348.6900329589844	36
und deren Integration in die Hochschulstrukturen. Die Gleichstellungsbeauftragten ha-	151.65383911132812	332.74951171875	10.0	348.6959533691406	36
ben in ihrer Funktion als Interessenvertretung primär die Aufgabe, Diskriminierungen	151.65383911132812	344.74951171875	10.0	348.69805908203125	36
aufzuzeigen und entsprechende Interventionen einzuleiten bzw. diese von den Verant-	151.65383911132812	356.74951171875	10.0	348.70263671875	36
wortlichen einzufordern.8 Sie bringen die dafür notwendigen Kenntnisse von Geschlech-	151.65383911132812	368.7343444824219	10.01556396484375	348.67926025390625	36
terverhältnissen an Hochschulen, der Ungleichheitstatbestände und der gleichstellungs-	151.65106201171875	380.7499084472656	10.0	348.7080383300781	36
politischen Strategien zur Verhinderung bzw. zum Ausgleich von Ungleichheit entweder	151.65106201171875	392.7499084472656	10.0	348.7071838378906	36
schon mit oder eignen sich diese während der Ausübung ihres Amtes an. Die Ressour-	151.65106201171875	404.7499084472656	10.0	348.67626953125	36
cenausstattung der Gleichstellungsbeauftragten an den Hochschulen ist prinzipiell sehr	151.65106201171875	416.7499084472656	10.0	348.7039794921875	36
unterschiedlich. In den Fallhochschulen wurden verschiedenste Konstellationen vorge-	151.65106201171875	428.7499084472656	10.0	348.6995849609375	36
funden, beginnend mit der zu 50 Prozent freigestellten und gewählten Gleichstellungs-	151.65106201171875	440.7499084472656	10.0	348.7000427246094	36
beauftragten ohne weitere Ressourcen bis hin zur hauptberuﬂichen Gleichstellungsbe-	151.65106201171875	450.6983947753906	12.051513671875	348.672119140625	36
auftragten mit Unterstützung durch SachbearbeiterInnen, studentische Hilfskräfte und	151.65113830566406	464.74993896484375	10.000015258789062	348.6990203857422	36
wissenschaftliche MitarbeiterInnen. Hat eine Hochschule ein solches Gleichstellungs-	151.65113830566406	476.74993896484375	10.0	348.6990509033203	36
büro aufgebaut, übernehmen in der Regel die zentralen Gleichstellungsbeauftragten die	151.65113830566406	488.74993896484375	10.0	348.7209930419922	36
Leitung und sind – wie die Ergebnisse aus den Fallstudien aufzeigen – maßgeblich am	151.65113830566406	500.74993896484375	10.0	348.7041778564453	36
Aufbau der Wissensbasis für die Gleichstellungspolitik der Hochschule beteiligt. Hier	151.65113830566406	512.7499389648438	10.0	348.6957550048828	36
setzen die Veränderungsprozesse an, die sich an verschiedenen Hochschulen beobach-	151.65113830566406	524.7499389648438	10.0	348.69712829589844	36
ten lassen.	151.65113830566406	536.7499389648438	10.0	41.660003662109375	36
7	151.6540069580078	588.1832885742188	8.0	4.447998046875	37
8	151.6540069580078	597.7832641601562	7.999992370605469	4.447998046875	37
Vgl. <ref>www.bmbf.de/de/494.php (Zugriff am 14. November 2013).</ref>	168.66184997558594	588.1832885742188	8.0	221.7201690673828	38
In einigen Bundesländern sind in den Landesgleichstellungsgesetzen bzw. in den Hochschulge-	168.6653594970703	597.7832641601562	7.999992370605469	331.6559600830078	38
setzen neben der Interessenvertretung zusätzliche Aufgaben verankert, wie z. B. die Beratung	168.66180419921875	607.38330078125	8.0	331.6502990722656	38
der Hochschulleitung in Gleichstellungsfragen. Zum Gleichstellungsrecht <ref>vgl. www.gesis.org/cews/	168.66180419921875	616.9832763671875	8.0	331.6584167480469	38
informationsangebote/gleichstellungsrecht (Zugriff am 5. November 2013).</ref>	168.66180419921875	626.583251953125	8.0	255.31204223632812	38
GENDER 1 | 2014	445.84869384765625	675.3871459960938	7.150146484375	54.4669189453125	39
Melanie Roski, Ingrid Schacherl	383.62200927734375	46.2078857421875	8.0	116.69119262695312	40
48	151.6540069580078	46.2078857421875	8.0	8.89599609375	41
1.3	151.6540069580078	92.9541015625	10.0	13.899993896484375	42
Wie sich die Hochschulen und ihre Mitglieder anpassen – Hochschulen	174.33486938476562	92.9541015625	10.0	325.9789123535156	43
als lernende Organisationen	174.3341064453125	104.9541015625	10.0	131.7099609375	43
Reformprozesse jeglicher Art stellen Organisationen vor die Aufgabe, neues Wissen	151.6540069580078	128.74951171875	10.0	348.7012481689453	44
in bestehende Strukturen aufzunehmen. Die Schaffung einer veränderten Wissensbasis	151.6540069580078	140.74951171875	10.0	348.6920623779297	44
und die Aneignung verschiedener Kompetenzen durch einzelne Mitglieder der Organi-	151.6540069580078	152.74951171875	10.0	348.69667053222656	44
sation sind hierbei ein maßgeblicher Teil des organisationalen Lernens. Das Lernsystem	151.6540069580078	164.74951171875	10.0	348.71006774902344	44
bildet sich in den Strukturen der Organisation aus. Eine lernende Organisation braucht	151.6540069580078	176.74951171875	10.0	348.70399475097656	44
dabei die stabilisierende Funktion von Strukturen, durch die ihr Bestand und ihre Hand-	151.6540069580078	188.74951171875	10.0	348.69801330566406	44
lungsfähigkeit gewährleistet bleiben. Zugleich muss eine Organisation imstande sein,	151.6540069580078	200.74951171875	10.0	348.7061004638672	44
die relevanten Impulse aufzunehmen und in der Organisation umzusetzen (vgl. Argyris/	151.6540069580078	212.74951171875	10.0	348.70985412597656	44
Schön 2002). Die Wissensbasis ist eng mit den Organisationsstrukturen verknüpft. Sie	151.6540069580078	224.74951171875	10.0	348.68003845214844	44
ist aber auch Gegenstand der Lernergebnisse einer Organisation. Diese hat dann gelernt,	151.6540069580078	236.74951171875	10.0	348.7062225341797	44
wenn eine Veränderung an ihrer Wissensbasis stattgefunden hat (vgl. Schreyögg 1999).	151.6540069580078	248.74951171875	10.0	348.6098175048828	44
Hochschulen stehen als eine Organisation von ExpertInnen (vgl. Pellert 1999) vor	168.66421508789062	260.74951171875	10.0	331.68017578125	44
der Herausforderung, dass das notwendige organisationale Lernen in einem System er-	151.65402221679688	272.74951171875	10.0	348.6904602050781	44
folgt, in welchem hierarchisch organisierte Lernprozesse und eine Deﬁnition der Lern-	151.65402221679688	282.697998046875	12.051513671875	348.6689147949219	44
inhalte durch die Hochschulleitung angesichts (teil-)autonom agierender Fakultäten	151.65411376953125	296.74951171875	10.0	348.7120056152344	44
bzw. Fachbereiche und Individuen nur begrenzt möglich sind. Dies erfordert von den	151.65411376953125	308.74951171875	10.0	348.69012451171875	44
Hochschulleitungen passende Maßnahmen, wenn sie neue Regelabläufe und Struktu-	151.65411376953125	320.74951171875	10.0	348.6899719238281	44
ren etablieren und organisationale und individuelle Lernprozesse befördern wollen (vgl.	151.65411376953125	332.74951171875	10.0	348.7099609375	44
Willke 2001: 41ff.). Denn es reicht nicht aus, nur die Inhalte bzw. Elemente des Lernens	151.65411376953125	344.74951171875	10.0	348.7019348144531	44
